Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Months Since Last Delinquency,Public Records On File,Months Since Last Record,Education,Employment Length,"Status (Fully Paid=1, Not Paid=0)"
884305,13000,13000,12.42%,60 months,B4,credit card consolidation,credit_card,291.95,13000,18.92%,wolcott,CT,MORTGAGE,7083.33,720-724,8/15/88,14,63,8976,29.20%,0,0,0,0,,0,,,10+ years,1
1335313,14000,14000,19.22%,36 months,D5,Consolidation Loan,debt_consolidation,514.75,14000,19.18%,CALHOUN,GA,MORTGAGE,4233.33,665-669,8/30/07,8,12,7903,90.80%,0,0,0,0,,0,,,6 years,1
1412277,12000,12000,14.33%,36 months,C1,consolidation,credit_card,412.06,12000,28.89%,EYNON,PA,MORTGAGE,4666.67,690-694,9/17/93,12,16,11615,55%,2,0,0,0,,0,,,2 years,1
619747,24000,23665.54,9.62%,60 months,B3,loan consolodation,debt_consolidation,505.46,24000,17.41%,washington,DC,RENT,7695.08,805-809,12/15/94,6,21,1502,40.60%,0,0,0,0,,0,,,9 years,1
428539,18000,15962.45,17.58%,36 months,F2,consolidate cc debt and a few other bill,debt_consolidation,646.96,18000,13.82%,MORTON,PA,RENT,4000,675-679,5/16/04,12,21,9611,93.30%,7,0,0,0,,0,,Strayer University,5 years,0
535238,8500,8323.76,10.38%,36 months,B1,Mai's big buy!,other,275.8,8500,7.57%,HOUSTON,TX,OWN,3500,715-719,8/28/03,6,8,10702,56.60%,0,0,0,0,,0,,,3 years,1
235076,12000,250,11.41%,36 months,C3,Help me purchase servers to expand!,other,395.2,12000,14.90%,Biloxi,MS,RENT,3616.67,690-694,1/27/06,6,6,20,0.40%,2,0,0,0,0,0,0,University of Southern Mississippi,1 year,0
356499,3000,486.52,14.75%,36 months,E2,"Improving credit, pay off last CC",credit_card,84.64,2450,5.48%,Pompano Beach,FL,RENT,6000,660-664,10/7/05,7,10,2199,56.40%,2,0,0,0,,0,,Embry-Riddle Aeronautical University,< 1 year,0
564063,12500,12500,13.61%,36 months,C2,JB 2010 Debt Consolidation Loan,debt_consolidation,424.86,12500,16.36%,Winchester,VA,RENT,3375,695-699,10/19/03,14,25,7285,41.60%,1,0,0,0,,0,,,< 1 year,1
231935,12000,1900,8.07%,36 months,A4,Loan for Continuing Education,educational,376.43,12000,8.88%,Taos,NM,RENT,1666.67,780-784,9/12/85,2,5,674,2.60%,1,0,0,0,0,0,0,"University of California, Irvine,Brussels School of Int'l Studies, University of Kent",1 year,1
437870,3200,3200,13.22%,36 months,C2,personal loan,home_improvement,108.17,3200,12.08%,miami,FL,MORTGAGE,7500,675-679,9/10/72,12,22,7479,82.90%,2,0,0,0,,0,,,3 years,1
478103,24250,24150,15.65%,36 months,D4,cpa,debt_consolidation,848.42,24250,1.10%,NEW YORK,NY,RENT,8750,700-704,1/22/98,3,9,2883,31%,0,0,0,0,39,0,,,4 years,1
869340,25000,25000,7.49%,36 months,A4,Major Purchase,major_purchase,777.55,25000,10.28%,carlsbad,CA,MORTGAGE,6666.67,805-809,7/3/89,5,15,90001,38.30%,1,0,0,0,,0,,,10+ years,1
2309518,17050,17050,22.47%,60 months,E5,consolidation,debt_consolidation,475.47,17050,12.92%,LIBERTY,PA,MORTGAGE,3166.67,690-694,6/10/00,8,23,12711,88.30%,3,0,0,0,29,0,,,1 year,0
2078369,12000,12000,8.90%,36 months,A5,Goodbye College Credit Card Debt Loan,credit_card,0,12000,15.54%,Brooklyn,NY,RENT,4250,720-724,5/10/97,13,21,9407,20%,0,0,0,0,,0,,,3 years,0
2083756,9600,9600,15.31%,36 months,C2,Credit Card Consolidation,credit_card,334.25,9600,22.16%,GREER,SC,MORTGAGE,6583.33,665-669,7/18/90,21,36,21787,64.10%,0,0,0,0,76,0,,,10+ years,0
2374734,18000,18000,17.27%,36 months,C5,Debt Consolidation ,debt_consolidation,644.18,18000,14.01%,ASTORIA,NY,RENT,6000,675-679,8/17/93,11,16,36711,80.20%,1,0,0,1,14,0,,,2 years,0
814891,11000,11000,16.49%,36 months,D3,Personal Loan,other,389.4,11000,19.38%,Farmington,CT,OWN,3200,660-664,12/13/76,7,17,8206,66.50%,0,0,0,1,3,0,,,n/a,1
2214630,10000,10000,13.11%,36 months,B4,debt payoff,debt_consolidation,337.47,10000,18.20%,Stayton,OR,RENT,2500,680-684,11/24/83,6,13,22277,49.60%,0,0,0,0,26,1,94,,3 years,0
111227,20000,2800,13.43%,36 months,E1,refinancing,credit_card,678.08,20000,10.15%,miami,FL,MORTGAGE,12083.33,680-684,1/1/96,17,26,41674,74.10%,0,0,0,0,,0,,,6 years,0
2307119,20000,20000,7.62%,36 months,A3,Debt free ,credit_card,623.23,20000,7.44%,CHICAGO,IL,MORTGAGE,8750,685-689,1/9/94,13,37,26332,40.90%,0,0,0,0,36,0,,,10+ years,0
361549,3000,2813.28,11.14%,36 months,B4,deposit and moving expenses,other,98.42,3000,4.54%,BROOKLYN,NY,RENT,3417,700-704,5/1/98,4,8,4693,75.20%,0,0,0,0,72,0,,,2 years,1
607501,9500,6500,6.54%,36 months,A4,CC Refi,credit_card,199.34,6500,14.43%,Bradford,NH,MORTGAGE,7500,725-729,4/2/82,13,31,100233,57.90%,0,0,0,2,13,0,,,10+ years,0
1705656,31825,31825,18.75%,36 months,D3,Consolidation Loan,debt_consolidation,1162.56,31825,24.76%,SALT LAKE CITY,UT,RENT,8000,695-699,12/20/90,10,40,19706,76.40%,2,0,0,0,57,0,,,5 years,0
675548,9600,9600,7.29%,36 months,A4,Consolidation and lower payment,debt_consolidation,297.7,9600,19.34%,Louisville,KY,RENT,4208.33,720-724,10/16/99,6,27,7105,50%,0,0,0,0,,0,,,7 years,1
711354,4500,4500,16.02%,36 months,D5,Engagement Ring Loan,major_purchase,158.26,4500,7.71%,SILVER SPRING,MD,RENT,4200,665-669,4/14/07,4,7,1883,81.90%,0,0,0,0,,1,64,,< 1 year,1
745770,3600,3506.86,13.49%,36 months,C2,Credit Card Loan,credit_card,122.15,3600,21.27%,Manalapan,NJ,OWN,4000,675-679,2/3/05,11,17,4896,15.80%,1,0,0,0,32,0,,,3 years,0
977204,20000,19975,11.71%,60 months,B3,Debt Consolidation,debt_consolidation,441.97,20000,18.33%,Lockport,IL,OWN,3333.33,825-829,9/19/76,7,23,2376,3.60%,0,0,0,0,,0,,,n/a,1
387039,2500,2500,14.11%,36 months,D1,Need to fix my car,car,85.58,2500,7.37%,Largo,FL,MORTGAGE,2375,730-734,2/4/07,5,5,0,0%,0,0,0,0,,0,,St. Petersburg College,3 years,0
620393,8500,8500,8.88%,36 months,B1,Student Loan Consolidation,debt_consolidation,269.83,8500,7.28%,Port Wentworth,GA,RENT,3583.33,720-724,9/30/03,5,7,10392,38.50%,1,0,0,0,,0,,,2 years,1
492720,25000,21978.63,15.70%,36 months,D4,Debt Consolidation Loan,debt_consolidation,875.27,25000,22.62%,Aurora,CO,MORTGAGE,5741.89,690-694,10/10/86,12,22,31174,82.90%,0,0,0,0,,0,,Metropolitan State College of Denver,5 years,1
2370960,16000,16000,14.33%,60 months,C1,Debt consolidation,debt_consolidation,0,16000,14.38%,SAN LEANDRO,CA,MORTGAGE,5833.33,720-724,6/11/01,18,35,25457,48.20%,3,0,0,0,,0,,,10+ years,0
549382,9000,9000,7.14%,36 months,A3,Debt Consolidation,debt_consolidation,278.48,9000,10.44%,woodhaven,NY,RENT,2750,765-769,1/1/02,7,11,567,8.30%,0,0,0,0,,0,,,5 years,1
1025052,10000,10000,7.51%,36 months,A3,First home repairs,home_improvement,311.11,10000,5.04%,San Mateo,CA,MORTGAGE,10625,785-789,7/30/97,4,10,964,5.10%,3,0,0,0,,0,,,7 years,1
1002882,24000,24000,18.25%,60 months,D5,Legal Loan,major_purchase,612.72,24000,9.13%,seattle,WA,RENT,19000,690-694,1/16/91,18,48,131006,74.60%,1,0,0,0,37,0,,,8 years,1
447394,5000,5000,13.57%,36 months,C3,Loan Request,debt_consolidation,169.85,5000,15.53%,Dallas,GA,MORTGAGE,2472,680-684,8/18/00,7,23,3262,93.20%,2,0,0,0,41,0,,East Central Technical College,8 years,0
516613,25000,10237.55,18.30%,60 months,F1,LendingLoan1,debt_consolidation,410.19,16050,10.94%,New York,NY,RENT,12500,680-684,5/13/04,6,10,49297,88.50%,1,0,0,0,,0,,,3 years,1
359409,6000,4591.39,13.04%,36 months,C5,Moving Expenses/ Debt Consolidation,debt_consolidation,202.28,6000,24.89%,MINNEAPOLIS,MN,RENT,2708,670-674,10/19/03,16,25,3139,50.60%,1,0,0,1,15,0,,U of MN- Duluth,4 years,1
855779,30000,30000,17.99%,60 months,E1,Financial Restructure loan,debt_consolidation,761.64,30000,20.32%,Liberty TWP,OH,MORTGAGE,9000,715-719,1/25/88,13,38,34804,80%,1,0,0,0,,0,,,10+ years,1
1053656,11200,11200,6.62%,36 months,A2,Help me low my interest rate,debt_consolidation,343.89,11200,18.64%,Cincinnati ,OH,OWN,3750,730-734,9/27/01,7,23,12965,52.30%,0,0,0,0,,0,,,10+ years,1
431803,1500,1500,20.17%,36 months,G2,personal,other,55.88,1500,17.32%,SHIRLEY,NY,RENT,3250,675-679,11/24/04,9,10,1513,37.80%,10,0,0,0,,0,,Lafayette College,< 1 year,0
1127203,3500,3500,8.90%,36 months,A5,Debt Consolidation ,debt_consolidation,111.14,3500,15.21%,Miami Beach,FL,RENT,2500,700-704,6/27/06,9,14,6993,52.20%,0,0,0,0,,0,,,5 years,0
381527,12000,9959.97,12.21%,36 months,B5,Real Estate Investment Loan,small_business,399.78,12000,19.38%,Redford,MI,MORTGAGE,3916.67,725-729,11/28/97,11,31,9554,34.20%,1,0,0,1,8,0,,"Adrian College Graduated,Michigan State University Master's Program Attending",3 years,1
852268,1600,1600,17.49%,36 months,D5,home improvement,home_improvement,57.44,1600,21%,sebring,FL,RENT,1800,665-669,7/12/00,4,8,963,96.30%,1,0,0,1,20,0,,,10+ years,1
2087307,11500,11500,18.49%,36 months,D2,Debt consolidation,debt_consolidation,418.59,11500,22.42%,North Haven,CT,RENT,2916.67,660-664,1/9/91,18,27,13988,46.20%,0,0,0,0,48,0,,,n/a,0
2274955,19075,19075,21.00%,36 months,E2,charter fishing,small_business,0,19075,29.18%,ORANGE BEACH,AL,RENT,4166.67,660-664,11/15/03,11,17,12031,87.80%,1,0,0,0,47,0,,,5 years,0
646908,7000,6975,9.62%,36 months,B3,Debt Consolidation,debt_consolidation,224.63,7000,22.69%,Morrison,IL,MORTGAGE,3275,710-714,4/13/92,8,26,14075,62.80%,1,0,0,1,18,0,,,9 years,1
1096425,10000,10000,13.49%,36 months,C1,Consolidate For Security,home_improvement,339.31,10000,23.27%,Lewis Center,OH,MORTGAGE,14166.67,705-709,6/22/97,9,31,141931,91.20%,2,0,0,0,,0,,,8 years,1
353692,3000,200.56,15.07%,36 months,E3,Getting Out Of Debt,debt_consolidation,41.64,1200,18.27%,Valdosta,GA,MORTGAGE,3317.33,650-654,7/24/99,11,34,9408,93.10%,3,0,0,0,,0,,Georgia Military College-Valdosta Campus,8 years,0
1387058,17000,17000,19.05%,60 months,D4,peace of mind,debt_consolidation,441.46,17000,28.70%,EASTON,PA,MORTGAGE,6000,685-689,9/8/92,21,40,16888,53.80%,3,0,0,0,,0,,,5 years,1
500363,10000,10000,13.48%,36 months,C3,Fire Academy/ Room & board,educational,339.25,10000,11.17%,Delray Beach,FL,RENT,3000,735-739,7/22/00,2,10,16552,97.10%,1,0,0,0,,0,,,4 years,1
749255,3000,3000,5.42%,36 months,A1,home,home_improvement,90.48,3000,19.48%,CORNWALL,NY,OWN,3916.67,755-759,2/4/94,13,23,4034,19.40%,0,0,0,0,,0,,,8 years,1
1572187,16000,16000,10.16%,36 months,B1,Debt consolidation,debt_consolidation,517.48,16000,16.80%,WARWICK,RI,RENT,6000,730-734,3/3/06,19,29,17796,34.60%,1,0,0,0,,0,,,7 years,1
1695135,8875,8875,14.33%,36 months,C1,Family loan,other,304.76,8875,13.14%,Lake Ridge,VA,OWN,3333.33,685-689,5/31/07,14,18,691,18.20%,2,0,0,0,31,0,,,1 year,1
426985,6000,6000,13.79%,36 months,C5,Payoff Credit Cards,debt_consolidation,204.46,6000,9.74%,Bartlett,IL,MORTGAGE,10000,670-674,6/2/94,10,28,41042,82.10%,2,0,0,0,44,0,,Oakton Community College,4 years,1
372096,2500,2380.35,11.58%,36 months,B3,motorcycle purpose,car,82.54,2500,14.51%,Alameda,CA,MORTGAGE,10000,710-714,6/14/90,9,27,53094,91.20%,2,0,0,0,,0,,Chabot College,7 years,1
1153473,28000,27994.37,15.31%,60 months,C3,Consolidation loan,debt_consolidation,670.69,28000,16.78%,Tacoma,WA,MORTGAGE,9250,725-729,12/14/89,19,36,58086,13.40%,2,0,0,0,,0,,,10+ years,1
815479,13000,13000,15.23%,36 months,C5,To better my life: debt consolidation,credit_card,452.12,13000,7.56%,Baltimore,MD,RENT,5000,690-694,11/22/03,4,13,16795,89.80%,1,0,0,0,40,0,,,2 years,0
378150,10000,8674.82,9.32%,36 months,A4,Pay off credit card,credit_card,319.47,10000,20.07%,Newport,NH,MORTGAGE,4000,750-754,2/8/92,6,18,8903,77.40%,0,0,0,0,,0,,"Keene State College,University of NH,River Valley Community Technical College",2 years,1
437645,5000,4975,17.74%,36 months,E5,New beginning,home_improvement,180.11,5000,2.05%,LANSDOWNE,PA,RENT,4833,685-689,2/7/96,9,28,2401,47.10%,9,0,0,1,4,0,,Delaware County Community College,1 year,0
1690245,10000,10000,8.90%,36 months,A5,Personal Debt,credit_card,317.54,10000,16.49%,Delran,NJ,MORTGAGE,5541.67,715-719,12/19/02,16,30,10831,66.40%,0,0,0,1,20,0,,,2 years,0
2367212,30000,30000,15.31%,60 months,C2,Freedom Loan,debt_consolidation,718.59,30000,18.57%,FREDERICKSBURG,VA,MORTGAGE,11250,705-709,10/8/95,10,37,70495,95.10%,0,0,0,0,,0,,,10+ years,0
449577,11525,11525,13.57%,36 months,C3,Wiring Professionals,debt_consolidation,391.49,11525,17.92%,Gladstone,MO,RENT,2500,675-679,6/26/00,7,13,11386,55.50%,0,0,0,0,,0,,,< 1 year,0
705134,8000,7880.59,7.66%,36 months,A5,Vacations,vacation,249.44,8000,6.55%,Ridgewood,NY,RENT,3083.33,705-709,12/12/05,9,11,6360,30.70%,0,0,0,0,,0,,,4 years,0
495809,5000,5000,11.36%,36 months,B5,credit card consolidation,debt_consolidation,164.56,5000,17.46%,Coldwater,OH,MORTGAGE,5124.83,685-689,12/1/95,13,40,5756,31.10%,0,0,0,0,56,0,,,5 years,1
2089291,11475,11475,6.03%,36 months,A1,Make music happen,debt_consolidation,349.25,11475,11.08%,Renton,WA,MORTGAGE,3627,750-754,7/18/95,9,25,4221,23.10%,0,0,0,0,24,0,,,10+ years,0
1856870,14000,14000,14.09%,36 months,B5,Debt consolidation,debt_consolidation,479.1,14000,24.96%,RICHMOND,VA,RENT,8416.67,670-674,7/28/91,10,21,25988,74.50%,0,0,0,0,32,0,,,6 years,0
388229,10000,9900,9.32%,36 months,A4,Moving expenses plus self-employment tax,moving,319.47,10000,0.39%,New York,NY,RENT,4583.33,780-784,5/3/96,7,14,99,0.20%,1,0,0,0,,0,,Columbia University in the City of New York,1 year,1
2024569,20000,20000,17.27%,60 months,C5,Credit card refinancing,credit_card,499.96,20000,22.72%,HOUSTON,TX,MORTGAGE,6000,695-699,4/29/85,15,50,16034,64.90%,0,0,0,0,26,0,,,10+ years,0
459777,25000,24910.42,15.65%,36 months,D4,Small Start to a Large Future,small_business,874.66,25000,13.88%,Roseville,MI,MORTGAGE,5416.67,745-749,3/1/95,6,13,22170,76.70%,1,0,0,0,,0,,,1 year,1
498011,8400,8400,13.85%,36 months,C4,Lemon Lane roof,other,286.48,8400,3.80%,Altamonte Springs,FL,MORTGAGE,6000,680-684,9/26/86,5,23,8471,67.80%,4,0,0,0,50,0,,,5 years,0
379381,15000,14925,15.37%,36 months,D5,Dr. In Need of a Little Consolidation,debt_consolidation,522.7,15000,12.72%,PIKEVILLE,KY,MORTGAGE,10000,685-689,5/6/00,24,40,23997,36.90%,1,0,0,1,19,0,,"Pikeville College,Morehead State University,Nova Southeastern University College of Optometry",1 year,1
2084699,1500,1500,19.72%,36 months,D5,Consolidate debt,debt_consolidation,0,1500,5.90%,Plano,TX,OWN,2000,660-664,4/19/07,7,9,1105,16%,0,0,0,0,46,0,,,< 1 year,0
270466,10000,4000,11.66%,36 months,C3,Lease-Option Condo Purchase,house,330.53,10000,13.33%,Lake Geneva,WI,RENT,5333.33,710-714,3/1/96,10,22,2388,48.70%,2,0,0,0,59,0,0,"CU-Boulder,UW-Milwaukee",1 year,1
524408,25000,21081.16,11.49%,36 months,B4,Debt reduction,debt_consolidation,708.06,21475,19.47%,ALAMEDA,CA,MORTGAGE,9183,730-734,10/26/82,7,38,43742,79.50%,0,0,0,0,,0,,,10+ years,1
223992,7200,1950,8.38%,36 months,A5,credit card,credit_card,226.89,7200,15.11%,lake worth,FL,MORTGAGE,14583.33,740-744,7/26/94,21,43,101443,13.70%,6,0,0,0,0,0,0,University of Massachusetts at Amherst,3 years,1
561614,15000,14950,11.12%,36 months,B3,House Loan,house,491.94,15000,16.47%,south gate,CA,MORTGAGE,16750,720-724,11/10/98,12,26,22968,53.30%,3,0,0,0,,0,,,3 years,1
300383,8000,4499.99,11.34%,36 months,C2,Down The Creek w/ No Paddle,debt_consolidation,263.2,8000,8.75%,Arcata,CA,RENT,3750,680-684,5/25/01,2,12,0,,1,0,0,1,14,0,,"High School Graduate, no money to attend college yet.",4 years,0
400818,23100,8231.58,14.74%,36 months,D3,Refinance Credit Card,credit_card,797.8,23100,17.45%,Corona,CA,MORTGAGE,13750,695-699,12/7/90,16,33,80602,91.70%,0,0,0,0,,0,,University of Southern California (USC),1 year,0
456301,2000,2000,7.40%,36 months,A2,Need to cover temporary moving expenses,moving,62.12,2000,3.92%,North Bend,WA,MORTGAGE,6666.67,750-754,8/8/91,9,49,13482,48.10%,0,0,0,0,,0,,,1 year,1
1065199,3500,3500,13.49%,36 months,C1,getting it together,debt_consolidation,118.76,3500,10.35%,coconut creek,FL,RENT,4666.67,675-679,7/9/89,14,37,6943,54.20%,2,0,0,0,47,0,,,7 years,1
2306335,25875,25875,23.76%,60 months,F4,Debt Payoff,debt_consolidation,740.78,25875,25.67%,ALEXANDER CITY,AL,MORTGAGE,6000,660-664,5/19/92,13,26,46758,95%,2,0,0,2,5,0,,,10+ years,0
365044,6000,1600,12.21%,36 months,B5,nursing program,other,199.89,6000,6.27%,daly city,CA,RENT,1500,685-689,2/12/99,6,11,3289,32.60%,1,0,0,0,43,0,,,8 years,0
640211,12000,11975,10.36%,60 months,B5,Bettesbills,debt_consolidation,257.1,12000,14.20%,Reynoldsburg,OH,RENT,2000,725-729,2/24/94,6,10,11627,89.40%,0,0,0,0,,0,,,7 years,0
2485001,12800,12800,12.12%,36 months,B3,Debt consolidation,debt_consolidation,0,12800,8.49%,RALEIGH,NC,MORTGAGE,14583.33,665-669,6/20/83,14,31,12701,59.60%,0,0,0,3,5,0,,,7 years,0
492330,7000,7000,10.62%,36 months,B3,consolidate debt,debt_consolidation,227.92,7000,19.62%,Denton,TX,OWN,1733.33,710-714,6/12/03,7,9,10439,37.30%,3,0,0,0,,0,,,2 years,0
492092,6800,6800,10.62%,36 months,B3,Consolidating High Interest Loans,debt_consolidation,221.41,6800,6.59%,Patchogue ,NY,OWN,8750,710-714,11/29/03,17,21,374,6.20%,3,0,0,0,43,0,,,< 1 year,1
449365,5000,4800,11.48%,36 months,B2,loan 1,other,164.85,5000,16.49%,MARKLEEVILLE,CA,RENT,4943.08,715-719,2/11/97,5,29,0,36.94%,0,0,0,0,24,0,,,5 years,1
357869,4000,2968.51,15.88%,36 months,E4,Debt Consolidation to improve credit ,debt_consolidation,140.4,4000,21.45%,Las Vegas,NV,RENT,2583.33,650-654,8/19/01,14,17,11157,54.70%,2,0,0,0,,0,,University of Otago,3 years,0
790337,12000,12000,13.49%,60 months,C2,Debt consolidation,debt_consolidation,276.06,12000,20.46%,Thousand Oaks,CA,RENT,3250,700-704,11/14/71,8,20,20888,73.30%,0,0,0,0,,0,,,6 years,0
2297373,21250,21250,15.80%,60 months,C3,debt consolidation,debt_consolidation,514.51,21250,20.41%,IRMO,SC,MORTGAGE,4000,695-699,10/11/99,14,36,9456,42.80%,2,0,0,0,73,0,,,10+ years,0
855255,35000,34975,16.49%,60 months,D3,Credit Card Loan,credit_card,860.28,35000,26.51%,Ignacio,CO,MORTGAGE,8166.67,720-724,1/1/98,12,27,36171,53%,2,0,0,0,,0,,,3 years,0
725739,6000,6000,14.91%,36 months,D2,Getting OUT of Debt!,credit_card,207.73,6000,19.45%,Brooklyn,NY,RENT,2822,660-664,12/10/99,6,25,5541,72%,0,0,0,2,2,0,,,2 years,1
660830,6800,6800,13.06%,36 months,C2,Personal Auto Loan,car,229.32,6800,10.10%,Briarwood,NY,MORTGAGE,6467,675-679,10/13/01,11,40,12973,67.20%,2,0,0,1,15,0,,,< 1 year,1
501547,25000,24734.34,10.62%,36 months,B3,JMoney Line,debt_consolidation,814,25000,12.96%,Glastonbury,CT,MORTGAGE,6666.67,765-769,1/20/96,11,38,16831,24.80%,0,0,0,0,,0,,,10+ years,1
443838,20000,19825,11.48%,36 months,B2,A+ Credit Investing in Marketing Company,major_purchase,659.37,20000,10.19%,MOORHEAD,MN,OWN,3132,765-769,11/17/98,6,11,5110,36.50%,0,0,0,0,,0,,Minnesota State University-Moorhead,2 years,1
431443,4800,4550,13.22%,36 months,C2,Debt consolidation and vacation,debt_consolidation,162.25,4800,15.60%,mount pleasant,SC,RENT,3500,675-679,1/28/04,9,15,9090,58.30%,0,0,0,0,,0,,Midlands Technical College,2 years,1
358230,12500,6721.67,11.46%,36 months,B5,Replace blown outboard engine,small_business,411.97,12500,14.16%,singer island,FL,MORTGAGE,6900,705-709,2/12/92,10,23,41893,62.50%,0,0,0,0,,0,,Northeastern University,< 1 year,1
988119,35000,35000,18.25%,36 months,D5,Pay off 403b Loan,debt_consolidation,1269.73,35000,14.04%,SantaCruz,CA,MORTGAGE,8000,675-679,6/12/85,18,31,24992,45.40%,1,0,0,0,,0,,,10+ years,1
1691494,6075,6075,15.31%,36 months,C2,Debt consolidation,debt_consolidation,211.52,6075,15.57%,Miami Beach,FL,RENT,2916.67,670-674,1/26/05,14,18,13113,71.80%,1,0,0,0,,0,,,5 years,0
860571,8000,8000,13.49%,36 months,C2,Debt Consolidation Loan,debt_consolidation,271.45,8000,16.71%,Key Largo,FL,RENT,4583.33,685-689,3/31/04,15,23,14162,61.60%,3,0,0,0,,1,101,,4 years,1
545817,24000,21776.01,15.95%,36 months,D4,Main Loan,debt_consolidation,843.18,24000,10.55%,Schaumburg,IL,MORTGAGE,8083.33,690-694,10/8/99,11,45,311,2.20%,5,0,0,2,19,0,,,2 years,0
362317,7000,5437.72,14.93%,36 months,E1,Elizabeths New Bathroom,home_improvement,242.42,7000,11.77%,waukegan,IL,MORTGAGE,2166.67,660-664,8/24/05,6,7,12597,63%,1,0,0,0,,0,,Wright College,2 years,1
2404639,8000,8000,12.12%,36 months,B3,consolidation ,credit_card,0,8000,5.55%,EAST JORDAN,MI,MORTGAGE,6250,700-704,12/17/94,7,20,4056,40.60%,0,0,0,4,14,0,,,n/a,0
395653,15200,4150,12.21%,36 months,B5,Personal Bridge loan,other,263.19,7900,7.25%,Allen,TX,OWN,4166.67,735-739,1/17/98,8,11,2140,6%,3,0,0,0,,0,,"The University of Texas at Dallas,Texas Tech University",1 year,1
537171,3000,3000,10.38%,36 months,B1,Motocycle,major_purchase,97.34,3000,14.91%,Chicago,IL,MORTGAGE,11666.67,715-719,10/9/84,13,27,41421,54.10%,4,0,0,0,42,0,,,3 years,0
267516,25000,4500,16.08%,36 months,F2,Purchase of Apartment Building,major_purchase,879.92,25000,6.40%,Argyle,NY,OWN,3750,665-669,1/6/94,8,12,12704,54.10%,0,0,0,3,20,0,0,College of Saint Rose,< 1 year,0
521709,20000,12975,10.38%,36 months,B1,June 2010 - June 2013,debt_consolidation,422.61,13025,5.69%,Chicago,IL,RENT,7333.33,750-754,2/1/97,7,16,11539,58.30%,1,0,0,0,,0,,,4 years,1
400785,7200,7175,14.11%,36 months,D1,Credit Card rates are too high!,debt_consolidation,246.45,7200,19.91%,WETHERSFIELD,CT,OWN,2833.33,700-704,5/28/04,14,21,4009,27.30%,7,0,0,0,40,0,,UCONN,3 years,0
455052,6400,6400,12.87%,36 months,C1,Consolidate,debt_consolidation,215.26,6400,20.12%,NORTH EASTON,MA,RENT,2500,690-694,6/1/03,8,18,6978,78.40%,1,0,0,0,,0,,,2 years,1
602816,7200,7200,9.62%,60 months,B3,Lending Club,renewable_energy,151.64,7200,1.64%,Tonawanda,NY,MORTGAGE,5416.67,710-714,2/13/95,8,29,3320,27.20%,1,0,0,0,80,1,85,,7 years,1
2365556,16000,16000,17.27%,36 months,C5,Debt consolidation,debt_consolidation,572.6,16000,30.32%,ft leonard wood,MO,RENT,3014.7,680-684,5/16/05,10,21,20595,60.60%,0,0,0,0,41,0,,,8 years,0
1066155,35000,26800,18.64%,60 months,E1,Debt Consolidation,debt_consolidation,690.56,26825,12%,Burbank,IL,MORTGAGE,7083.33,720-724,1/26/95,16,50,31071,53%,1,0,0,0,,0,,,8 years,1
991258,12000,12000,6.03%,36 months,A1,Rabbit Year Loan,debt_consolidation,365.23,12000,12%,Baton Rouge,LA,MORTGAGE,2608.58,775-779,10/1/85,11,26,5325,14.80%,0,0,0,0,,0,,,7 years,1
2375310,11000,11000,13.11%,36 months,B4,Credit card refinancing,credit_card,0,11000,15.36%,PORTLAND,OR,OWN,4166.67,680-684,11/29/96,14,23,11655,69%,1,0,0,1,15,0,,,n/a,0
461412,2000,2000,12.87%,36 months,C1,College Classes Expenses,other,67.27,2000,17.21%,WINTER PARK,FL,RENT,3166.67,675-679,10/28/02,12,14,2360,59%,0,0,0,3,23,0,,,3 years,1
2364631,19600,19600,7.90%,36 months,A4,Debt Consolidation,debt_consolidation,613.29,19600,24.48%,CENTREVILLE,VA,MORTGAGE,6413.33,725-729,6/6/01,13,20,23916,42.70%,0,0,0,0,75,0,,,6 years,0
2285035,1450,1450,11.14%,36 months,B2,Family needs,other,47.57,1450,24.44%,Garner,NC,MORTGAGE,3166.67,705-709,9/8/93,17,29,9583,44.80%,1,0,0,0,,0,,,9 years,0
525709,3200,3200,20.16%,60 months,G1,car,car,85.07,3200,11.53%,kingwood ,TX,RENT,3600,710-714,10/8/03,3,7,0,,7,0,0,0,,0,,,< 1 year,0
381987,12000,11402.33,13.16%,36 months,C3,tamarindo,debt_consolidation,405.25,12000,14.07%,Collegeville,PA,MORTGAGE,4833.33,700-704,2/25/93,13,22,14057,37.80%,0,0,0,0,33,0,,"Saint Peters Medical Center School of nursing,Rutgers University at New Brunswick/Piscataway",5 years,1
384618,1500,1475,14.74%,36 months,D3,Paying off credit card.,debt_consolidation,51.81,1500,20.35%,Hartford,CT,RENT,3291.67,675-679,6/4/05,5,10,7616,44.80%,0,0,0,0,,0,,University of Hartford,1 year,1
478025,3600,3575,14.26%,36 months,C5,Helping the elderly to walk,small_business,123.51,3600,2.24%,San Diego,CA,MORTGAGE,17250,740-744,11/4/95,4,13,105418,66.20%,3,0,0,0,,0,,,5 years,0
